100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
104.09407665505226;100.0;100.0;100.0;0.0;0.0;0.0;0.0
134.03225806451613;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
101.01371496720336;100.0;100.0;100.0;0.0;0.0;0.0;0.0
101.66762507188038;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.1996007984032;100.0;100.0;100.0;100.0;0.0;0.0;0.0
100.19277108433735;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.48910626945309;100.0;100.0;100.0;0.0;0.0;0.0;0.0
102.2923875432526;100.0;100.0;100.0;0.0;0.0;0.0;0.0
108.05707091900965;100.0;100.0;100.0;0.0;0.0;0.0;0.0
101.02417042195822;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.56134723336005;100.0;100.0;0.0;0.0;0.0;0.0;0.0
100.03885003885004;100.0;100.0;0.0;0.0;0.0;0.0;0.0
100.07555723460521;100.0;100.0;0.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0
105.06283662477558;100.0;100.0;0.0;0.0;0.0;0.0;0.0
100.14035087719297;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.34494653328734;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.13284623048821;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.45088566827698;100.0;100.0;100.0;0.0;0.0;0.0;0.0
105.8431248015243;100.0;100.0;100.0;0.0;0.0;0.0;0.0
108.88332812011261;100.0;100.0;100.0;0.0;0.0;0.0;0.0
106.20178957112003;100.0;100.0;100.0;0.0;0.0;0.0;0.0
105.75868372943327;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
105.19287833827893;100.0;100.0;100.0;0.0;0.0;0.0;0.0
105.26932084309134;100.0;100.0;100.0;0.0;0.0;0.0;0.0
106.54831199068684;100.0;100.0;100.0;0.0;0.0;0.0;0.0
109.28489042675893;100.0;100.0;0.0;0.0;0.0;0.0;0.0
109.09090909090908;100.0;100.0;100.0;0.0;0.0;0.0;0.0
110.35360678925035;100.0;100.0;0.0;0.0;0.0;0.0;0.0
100.36537380550871;100.0;100.0;0.0;0.0;0.0;0.0;0.0
107.25648897571867;100.0;100.0;100.0;0.0;0.0;0.0;0.0
103.9557399723375;100.0;100.0;0.0;0.0;0.0;0.0;0.0
101.28590971272229;100.0;100.0;100.0;0.0;0.0;0.0;0.0
103.19148936170212;100.0;100.0;0.0;0.0;0.0;0.0;0.0
101.46222583265639;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.8769598724422;100.0;100.0;0.0;0.0;0.0;0.0;0.0
100.31754432389522;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.07930214115781;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.76476793248945;100.0;100.0;100.0;0.0;0.0;0.0;0.0
105.11811023622046;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.39144050104385;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0524521374246;100.0;100.0;100.0;0.0;0.0;0.0;0.0
107.83021355127866;100.0;100.0;100.0;0.0;0.0;0.0;0.0
101.62927350427351;100.0;100.0;0.0;0.0;0.0;0.0;0.0
99.21259842519686;100.0;100.0;0.0;0.0;0.0;0.0;0.0
98.50340136054422;100.0;100.0;0.0;0.0;0.0;0.0;0.0
99.05226103438939;100.0;100.0;100.0;0.0;0.0;0.0;0.0
98.78378378378379;100.0;100.0;100.0;0.0;0.0;0.0;0.0
98.4573748308525;100.0;100.0;100.0;100.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
98.73110151187905;100.0;100.0;0.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
105.68707482993199;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
108.81115202524987;100.0;100.0;100.0;0.0;0.0;0.0;0.0
104.90221642764016;100.0;100.0;100.0;0.0;0.0;0.0;0.0
102.22335803731153;99.79555328392537;100.0;100.0;0.0;0.0;0.0;0.0
101.80722891566265;100.0;100.0;100.0;0.0;0.0;0.0;0.0
107.51416605075141;100.0;100.0;100.0;0.0;0.0;0.0;0.0
99.80819947254855;100.0;100.0;100.0;0.0;0.0;0.0;0.0
102.46536745714955;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.80293645331497;100.0;100.0;100.0;0.0;0.0;0.0;0.0
99.39202882233731;100.0;100.0;100.0;0.0;0.0;0.0;0.0
98.93828798938287;100.0;100.0;100.0;0.0;0.0;0.0;0.0
101.24372681649574;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.77602931666307;100.0;100.0;100.0;0.0;0.0;0.0;0.0
95.04466184602298;100.0;100.0;100.0;0.0;0.0;0.0;0.0
100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0
