0.9999198913574219;0.0;0.0;0.0;0.0;0.0;0.0
0.999725341796875;0.0;0.0;0.0;0.0;0.0;0.0
0.9994277954101562;0.9994277954101562;0.0;0.0;0.0;0.0;0.0
0.999053955078125;0.0;0.0;0.0;0.0;0.0;0.0
0.998382568359375;0.9986419677734375;0.0;0.0;0.0;0.0;0.0
0.9983253479003906;0.9983291625976562;0.0;0.0;0.0;0.0;0.0
0.9979934692382812;0.9980354309082031;0.0;0.0;0.0;0.0;0.0
0.997711181640625;0.9977340698242188;0.0;0.0;0.0;0.0;0.0
0.9973640441894531;0.9973640441894531;0.0;0.0;0.0;0.0;0.0
0.997100830078125;0.997100830078125;0.0;0.0;0.0;0.0;0.0
0.9967269897460938;0.9967269897460938;0.0;0.0;0.0;0.0;0.0
0.9963722229003906;0.0;0.0;0.0;0.0;0.0;0.0
0.9959869384765625;0.0;0.0;0.0;0.0;0.0;0.0
0.9955558776855469;0.9956207275390625;0.0;0.0;0.0;0.0;0.0
0.995269775390625;0.995269775390625;0.0;0.0;0.0;0.0;0.0
0.9949302673339844;0.9949302673339844;0.0;0.0;0.0;0.0;0.0
0.9945945739746094;0.9945945739746094;0.0;0.0;0.0;0.0;0.0
0.9941864013671875;0.9942741394042969;0.0;0.0;0.0;0.0;0.0
0.9939689636230469;0.9939804077148438;0.0;0.0;0.0;0.0;0.0
0.9932632446289062;0.9936027526855469;0.0;0.0;0.0;0.0;0.0
0.9933662414550781;0.9933662414550781;0.0;0.0;0.0;0.0;0.0
0.9930381774902344;0.9930381774902344;0.9930381774902344;0.0;0.0;0.0;0.0
0.9926681518554688;0.9926681518554688;0.9926681518554688;0.0;0.0;0.0;0.0
0.9923553466796875;0.9923553466796875;0.9923553466796875;0.0;0.0;0.0;0.0
0.9920845031738281;0.9920845031738281;0.9920845031738281;0.0;0.0;0.0;0.0
0.991729736328125;0.991729736328125;0.991729736328125;0.0;0.0;0.0;0.0
0.9914207458496094;0.9914207458496094;0.9914207458496094;0.0;0.0;0.0;0.0
0.991180419921875;0.991180419921875;0.991180419921875;0.0;0.0;0.0;0.0
0.9909095764160156;0.9909095764160156;0.9909095764160156;0.0;0.0;0.0;0.0
0.9906883239746094;0.9906883239746094;0.9906883239746094;0.0;0.0;0.0;0.0
0.9904632568359375;0.9904861450195312;0.9904861450195312;0.0;0.0;0.0;0.0
0.99017333984375;0.9901809692382812;0.9901809692382812;0.0;0.0;0.0;0.0
0.9899024963378906;0.9899024963378906;0.9899024963378906;0.9899024963378906;0.0;0.0;0.0
0.9896392822265625;0.9896392822265625;0.9896392822265625;0.9896392822265625;0.0;0.0;0.0
0.9893760681152344;0.9893760681152344;0.9893760681152344;0.0;0.0;0.0;0.0
0.9891281127929688;0.9891281127929688;0.9891281127929688;0.0;0.0;0.0;0.0
0.9889411926269531;0.9889411926269531;0.9889411926269531;0.0;0.0;0.0;0.0
0.988739013671875;0.988739013671875;0.988739013671875;0.0;0.0;0.0;0.0
0.9885139465332031;0.9885139465332031;0.9885139465332031;0.0;0.0;0.0;0.0
0.9883079528808594;0.9883079528808594;0.9883079528808594;0.0;0.0;0.0;0.0
0.9881553649902344;0.9881553649902344;0.9881553649902344;0.0;0.0;0.0;0.0
0.9879875183105469;0.9879875183105469;0.9879875183105469;0.0;0.0;0.0;0.0
0.9878044128417969;0.9878044128417969;0.9878044128417969;0.0;0.0;0.0;0.0
0.9876060485839844;0.9876365661621094;0.9876365661621094;0.0;0.0;0.0;0.0
0.9874801635742188;0.9874801635742188;0.9874801635742188;0.0;0.0;0.0;0.0
0.9873504638671875;0.9873504638671875;0.9873504638671875;0.0;0.0;0.0;0.0
0.9871444702148438;0.9871444702148438;0.9871444702148438;0.0;0.0;0.0;0.0
0.986968994140625;0.986968994140625;0.986968994140625;0.0;0.0;0.0;0.0
