6042.857142857143;3771.4285714285716;100.0;100.0;100.0;100.0;100.0;100.0;0.0
1808.3333333333333;1808.3333333333333;100.0;100.0;100.0;100.0;100.0;100.0;0.0
825.3333333333334;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
482.258064516129;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
293.53932584269666;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
221.68949771689498;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
211.45631067961165;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
152.7165932452276;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
136.9736842105263;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
140.7925407925408;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
119.34805467928496;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
112.3574144486692;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
204.09407665505225;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
165.16129032258064;152.90322580645162;114.91935483870968;100.0;100.0;100.0;100.0;100.0;0.0
121.36945071482317;108.05116629044393;100.0;100.0;100.0;100.0;100.0;100.0;0.0
111.50317572335922;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
101.79880079946702;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
100.19011406844108;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
100.47704233750746;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
108.32876712328768;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
112.72455089820359;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
108.7710843373494;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
101.15606936416187;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
105.44982698961938;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
113.6382710868653;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0
104.54731667349446;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0
100.40096230954289;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0
