0.7760244087,0.7239916087,0.7308252087,0.7387693087,0.7317577087,0.7293020087,0.7231558087,0.7280070087,0.7272769087,0.7262196087,0.7268650087,0.7250413087,0.7380736087,0.7279563087,0.7272883087,0.7220379087,0.7334549087,0.7250670087,0.7300454087,0.7275082087,0.7284296087,0.7270766087,0.7283783087,0.7287342087,0.7367258087,0.7305699087,0.7302139087,0.7301442087,0.7245976087,0.7275851087,0.7275703087,0.7237157087,0.7209876087,0.7274313087,0.7260176087,0.7222678087,0.7287855087,0.7408807087,0.7250003087,0.7351438087,0.7359190087,0.7335859087,0.7322034087,0.7272579087,0.7225139087,0.7251539087,0.7263329087,0.7285385087,0.7351738087,0.7248177087,0.7320661087,0.7401063087
0.7756255087,0.7222569087,0.7318595087,0.7376793087,0.7288559087,0.7267853087,0.7224757087,0.7277038087,0.7329313087,0.7273972087,0.7258221087,0.7272453087,0.7329270087,0.7286022087,0.7315127087,0.7233617087,0.7264562087,0.7305549087,0.7322510087,0.7244890087,0.7315867087,0.7256163087,0.7285755087,0.7375916087,0.7318520087,0.7303740087,0.7256009087,0.7270896087,0.7247476087,0.7257644087,0.7297280087,0.7259834087,0.7250350087,0.7268779087,0.7268799087,0.7250397087,0.7217428087,0.7301518087,0.7266212087,0.7442184087,0.7350560087,0.7350801087,0.7260058087,0.7320843087,0.7229424087,0.7235343087,0.7259808087,0.7280793087,0.7427902087,0.7270007087,0.7304282087,0.7270244087
0.7428133087,0.7231291087,0.7326968087,0.7364436087,0.7272936087,0.7293802087,0.7220837087,0.7300734087,0.7221367087,0.7268206087,0.7233756087,0.7236550087,0.7403906087,0.7276164087,0.7302142087,0.7296589087,0.7248864087,0.7294787087,0.7338151087,0.7271697087,0.7297605087,0.7235896087,0.7342683087,0.7312222087,0.7301424087,0.7251371087,0.7193407087,0.7293931087,0.7274732087,0.7242608087,0.7262539087,0.7269316087,0.7209248087,0.7293646087,0.7226129087,0.7245287087,0.7294400087,0.7273957087,0.7298966087,0.7341352087,0.7261373087,0.7327958087,0.7279681087,0.7313714087,0.7218760087,0.7274812087,0.7281463087,0.7283221087,0.7477108087,0.7267387087,0.7297404087,0.7269122087
0.7426852087,0.7233165087,0.7355344087,0.7358680087,0.7310925087,0.7338814087,0.7213226087,0.7266679087,0.7234954087,0.7299325087,0.7257058087,0.7278478087,0.7313692087,0.7382416087,0.7239806087,0.7262491087,0.7290671087,0.7323285087,0.7318678087,0.7333488087,0.7338207087,0.7203981087,0.7202261087,0.7291926087,0.7321965087,0.7271383087,0.7230577087,0.7306076087,0.7262721087,0.7245780087,0.7296015087,0.7247559087,0.7210320087,0.7229870087,0.7263541087,0.7277932087,0.7274656087,0.7263801087,0.7268466087,0.7302863087,0.7293372087,0.7253744087,0.7219544087,0.7218952087,0.7289675087,0.7233492087,0.7243953087,0.7308465087,0.7513157087,0.7225285087,0.7293281087,0.7373692087
0.7179492087,0.7264006087,0.7409026087,0.7395394087,0.7264228087,0.7300964087,0.7211310087,0.7282187087,0.7322803087,0.7239046087,0.7241849087,0.7267427087,0.7329608087,0.7349739087,0.7234938087,0.7253738087,0.7249498087,0.7342474087,0.7259991087,0.7255021087,0.7306442087,0.7230606087,0.7259289087,0.7263410087,0.7365320087,0.7258335087,0.7245678087,0.7299041087,0.7265950087,0.7279600087,0.7281085087,0.7278894087,0.7228080087,0.7213864087,0.7331945087,0.7296721087,0.7243706087,0.7269989087,0.7301695087,0.7340170087,0.7284731087,0.7249813087,0.7241263087,0.7241158087,0.7200820087,0.7260779087,0.7267284087,0.7309591087,0.7302723087,0.7258755087,0.7288997087,0.7216529087
0.7248876087,0.7339481087,0.7362352087,0.7339718087,0.7275434087,0.7323261087,0.7210993087,0.7305170087,0.7252964087,0.7258309087,0.7269262087,0.7241134087,0.7387116087,0.7293779087,0.7270253087,0.7242887087,0.7258511087,0.7321457087,0.7252797087,0.7239466087,0.7256577087,0.7287647087,0.7265385087,0.7270433087,0.7287435087,0.7269402087,0.7222226087,0.7290627087,0.7245570087,0.7282677087,0.7298790087,0.7264299087,0.7221991087,0.7227359087,0.7238868087,0.7282945087,0.7246893087,0.7287506087,0.7254491087,0.7452448087,0.7256564087,0.7277760087,0.7235098087,0.7235569087,0.7227560087,0.7242387087,0.7293705087,0.7277338087,0.7364069087,0.7258400087,0.7294894087,0.7272323087
0.7233953087,0.7252568087,0.7362756087,0.7338430087,0.7320949087,0.7245790087,0.7250497087,0.7264893087,0.7299361087,0.7243942087,0.7288338087,0.7244626087,0.7319655087,0.7307451087,0.7215471087,0.7222912087,0.7225676087,0.7313746087,0.7266476087,0.7297358087,0.7317649087,0.7274509087,0.7310135087,0.7287894087,0.7308769087,0.7269835087,0.7225716087,0.7236867087,0.7249707087,0.7273488087,0.7305495087,0.7248517087,0.7221002087,0.7255257087,0.7239630087,0.7271392087,0.7252485087,0.7236227087,0.7327940087,0.7331530087,0.7264726087,0.7230086087,0.7242136087,0.7225851087,0.7261483087,0.7250917087,0.7304889087,0.7268586087,0.7324545087,0.7298193087,0.7304106087,0.7288123087
0.7222527087,0.7284455087,0.7368706087,0.7326913087,0.7264286087,0.7238201087,0.7267273087,0.7324750087,0.7237690087,0.7266804087,0.7248456087,0.7291475087,0.7421090087,0.7362697087,0.7255608087,0.7230151087,0.7304248087,0.7276934087,0.7284031087,0.7320408087,0.7315189087,0.7232433087,0.7239810087,0.7278848087,0.7277419087,0.7324876087,0.7227477087,0.7278892087,0.7243348087,0.7243023087,0.7261918087,0.7286229087,0.7265717087,0.7244508087,0.7287131087,0.7260301087,0.7247782087,0.7238037087,0.7290182087,0.7316419087,0.7257145087,0.7248712087,0.7241507087,0.7308106087,0.7280030087,0.7255423087,0.7290973087,0.7301262087,0.7289988087,0.7261656087,0.7235185087,0.7280719087
0.7253370087,0.7273157087,0.7331397087,0.7297600087,0.7253979087,0.7265447087,0.7219425087,0.7294720087,0.7262841087,0.7253171087,0.7268797087,0.7263794087,0.7358615087,0.7285083087,0.7284878087,0.7218628087,0.7260707087,0.7253799087,0.7311315087,0.7252565087,0.7413278087,0.7305050087,0.7240358087,0.7279750087,0.7279833087,0.7304583087,0.7214269087,0.7274821087,0.7218765087,0.7238840087,0.7296399087,0.7257496087,0.7262349087,0.7254129087,0.7319816087,0.7319366087,0.7274074087,0.7259761087,0.7284306087,0.7310417087,0.7274519087,0.7256386087,0.7244040087,0.7224940087,0.7241009087,0.7241224087,0.7279108087,0.7272909087,0.7299693087,0.7238291087,0.7272661087,0.7232047087
0.7252850087,0.7293466087,0.7372950087,0.7314692087,0.7266281087,0.7243964087,0.7232843087,0.7293372087,0.7256448087,0.7253370087,0.7257460087,0.7296959087,0.7361186087,0.7305756087,0.7216726087,0.7253358087,0.7291767087,0.7291857087,0.7338970087,0.7242134087,0.7330692087,0.7242748087,0.7274538087,0.7270048087,0.7272201087,0.7294400087,0.7207562087,0.7285446087,0.7281730087,0.7274097087,0.7313632087,0.7260662087,0.7321040087,0.7252157087,0.7291255087,0.7228951087,0.7235623087,0.7275134087,0.7284765087,0.7348144087,0.7218440087,0.7254460087,0.7247797087,0.7224615087,0.7285989087,0.7263427087,0.7277170087,0.7263179087,0.7267207087,0.7269157087,0.7266564087,0.7362697087
0.7251304087,0.7248831087,0.7401954087,0.7274311087,0.7266154087,0.7286707087,0.7192078087,0.7306889087,0.7240330087,0.7244769087,0.7282948087,0.7328482087,0.7368698087,0.7264484087,0.7234652087,0.7266935087,0.7261831087,0.7242168087,0.7254375087,0.7237282087,0.7432977087,0.7230259087,0.7244724087,0.7284266087,0.7313310087,0.7313135087,0.7245535087,0.7276686087,0.7288882087,0.7239206087,0.7278975087,0.7292652087,0.7207141087,0.7235817087,0.7261378087,0.7240494087,0.7256483087,0.7229558087,0.7276125087,0.7315612087,0.7284504087,0.7245989087,0.7223305087,0.7205236087,0.7334461087,0.7254011087,0.7313554087,0.7251376087,0.7280214087,0.7252421087,0.7288087087,0.7279868087
0.7331350087,0.7297789087,0.7358065087,0.7291735087,0.7288375087,0.7483129087,0.7202787087,0.7335482087,0.7229318087,0.7235673087,0.7269109087,0.7244594087,0.7343293087,0.7301787087,0.7254649087,0.7238673087,0.7310741087,0.7260719087,0.7299250087,0.7240131087,0.7327345087,0.7335016087,0.7231788087,0.7297995087,0.7344691087,0.7278692087,0.7221184087,0.7218907087,0.7252722087,0.7236911087,0.7291948087,0.7262520087,0.7248558087,0.7259675087,0.7366872087,0.7256099087,0.7241253087,0.7256992087,0.7296848087,0.7312492087,0.7262969087,0.7230706087,0.7230877087,0.7242290087,0.7353220087,0.7256727087,0.7253412087,0.7286379087,0.7347781087,0.7226877087,0.7309142087,0.7257159087
0.7256240087,0.7262467087,0.7416641087,0.7292521087,0.7282789087,0.7395133087,0.7205860087,0.7334377087,0.7253115087,0.7242053087,0.7274775087,0.7264432087,0.7358283087,0.7325607087,0.7243877087,0.7228686087,0.7274931087,0.7262456087,0.7369145087,0.7250208087,0.7296118087,0.7244885087,0.7274209087,0.7289620087,0.7375294087,0.7289741087,0.7207535087,0.7256378087,0.7250015087,0.7211732087,0.7264139087,0.7290842087,0.7267308087,0.7252866087,0.7296565087,0.7255789087,0.7338602087,0.7233137087,0.7298403087,0.7288751087,0.7277193087,0.7206418087,0.7305570087,0.7239534087,0.7239641087,0.7248606087,0.7277661087,0.7309926087,0.7300306087,0.7207357087,0.7316782087,0.7261627087
0.7277404087,0.7258711087,0.7405207087,0.7403876087,0.7292555087,0.7247856087,0.7239924087,0.7302240087,0.7226325087,0.7268443087,0.7270139087,0.7258984087,0.7433649087,0.7360659087,0.7263103087,0.7219758087,0.7241341087,0.7241052087,0.7258742087,0.7243167087,0.7300702087,0.7242399087,0.7251762087,0.7289148087,0.7290655087,0.7267688087,0.7269087087,0.7266949087,0.7233997087,0.7241124087,0.7230200087,0.7258872087,0.7253411087,0.7225717087,0.7364795087,0.7256983087,0.7210920087,0.7236572087,0.7270933087,0.7291569087,0.7276951087,0.7228145087,0.7262462087,0.7233945087,0.7270659087,0.7257059087,0.7271172087,0.7286834087,0.7355462087,0.7222983087,0.7300549087,0.7265810087
